"cts","date","GPS (Lat.) [deg]","GPS (Long.) [deg]","GPS (Alt.) [m]","GPS (2D speed) [m/s]","GPS (3D speed) [m/s]","fix","precision"
"70139.31555555556","2019-11-25T11:19:06.139Z","23.0560489","72.4770081","48.54204306842385","3.597","3.68","3","116"
"70194.42311111111","2019-11-25T11:19:06.194Z","23.0560474","72.4770076","48.56804306842385","3.548","3.6","3","116"
"70249.53066666667","2019-11-25T11:19:06.249Z","23.056046","72.4770073","48.62704306842385","3.475","3.55","3","116"
"70304.63822222223","2019-11-25T11:19:06.304Z","23.0560445","72.4770067","48.66504306842385","3.471","3.48","3","116"
"70359.74577777779","2019-11-25T11:19:06.359Z","23.0560432","72.4770062","48.71304306842385","3.42","3.47","3","116"
"70414.85333333335","2019-11-25T11:19:06.414Z","23.0560418","72.4770058","48.73104306842385","3.332","3.42","3","116"
"70469.9608888889","2019-11-25T11:19:06.469Z","23.0560402","72.4770053","48.74404306842385","3.339","3.33","3","116"
"70525.06844444446","2019-11-25T11:19:06.524Z","23.0560387","72.4770049","48.77804306842385","3.354","3.34","3","116"
"70580.17600000002","2019-11-25T11:19:06.579Z","23.0560372","72.4770044","48.84204306842385","3.41","3.36","3","116"
"70635.28355555558","2019-11-25T11:19:06.634Z","23.0560355","72.477004","48.861043068423854","3.448","3.41","3","116"
"70690.39111111114","2019-11-25T11:19:06.689Z","23.0560336","72.4770037","48.82704306842385","3.464","3.45","3","116"
"70745.4986666667","2019-11-25T11:19:06.744Z","23.056032","72.4770032","48.80604306842385","3.432","3.47","3","116"
"70800.60622222225","2019-11-25T11:19:06.799Z","23.0560303","72.4770025","48.78104306842385","3.431","3.44","3","116"
"70855.71377777781","2019-11-25T11:19:06.854Z","23.0560286","72.4770021","48.77804306842385","3.407","3.43","3","116"
"70910.82133333337","2019-11-25T11:19:06.909Z","23.0560269","72.4770018","48.739043068423854","3.379","3.41","3","116"
"70965.92888888893","2019-11-25T11:19:06.964Z","23.0560251","72.4770015","48.74604306842385","3.431","3.38","3","116"
"71021.03644444449","2019-11-25T11:19:07.019Z","23.0560234","72.477001","48.74304306842385","3.48","3.43","3","116"
"71076.144","2019-11-25T11:19:07.074Z","23.0560217","72.4770003","48.73804306842385","3.535","3.48","3","124"
"71130.95115789474","2019-11-25T11:19:07.126Z","23.0560198","72.4769997","48.72604306842385","3.614","3.54","3","124"
"71185.75831578948","2019-11-25T11:19:07.178Z","23.056018","72.4769993","48.739043068423854","3.65","3.62","3","124"
"71240.56547368423","2019-11-25T11:19:07.230Z","23.0560162","72.4769989","48.74004306842385","3.636","3.65","3","124"
"71295.37263157897","2019-11-25T11:19:07.282Z","23.0560143","72.4769985","48.72504306842385","3.626","3.64","3","124"
"71350.17978947371","2019-11-25T11:19:07.334Z","23.0560127","72.4769981","48.70004306842385","3.524","3.63","3","124"
"71404.98694736845","2019-11-25T11:19:07.386Z","23.0560108","72.4769978","48.67104306842385","3.518","3.53","3","124"
"71459.7941052632","2019-11-25T11:19:07.438Z","23.0560089","72.4769975","48.70504306842385","3.644","3.52","3","124"
"71514.60126315794","2019-11-25T11:19:07.490Z","23.0560072","72.4769971","48.73204306842385","3.661","3.65","3","124"
"71569.40842105268","2019-11-25T11:19:07.542Z","23.0560052","72.4769965","48.70504306842385","3.705","3.66","3","124"
"71624.21557894742","2019-11-25T11:19:07.595Z","23.0560031","72.4769962","48.67504306842385","3.757","3.71","3","124"
"71679.02273684216","2019-11-25T11:19:07.647Z","23.056001","72.4769958","48.65204306842385","3.801","3.76","3","124"
"71733.8298947369","2019-11-25T11:19:07.699Z","23.0559992","72.4769954","48.69004306842385","3.834","3.8","3","124"
"71788.63705263165","2019-11-25T11:19:07.751Z","23.0559975","72.4769951","48.71104306842385","3.779","3.84","3","124"
"71843.44421052639","2019-11-25T11:19:07.803Z","23.0559958","72.476995","48.71004306842385","3.7","3.78","3","124"
"71898.25136842113","2019-11-25T11:19:07.855Z","23.0559943","72.4769949","48.73104306842385","3.563","3.7","3","124"
"71953.05852631587","2019-11-25T11:19:07.907Z","23.0559928","72.4769947","48.77304306842385","3.499","3.56","3","124"
"72007.86568421061","2019-11-25T11:19:07.959Z","23.0559914","72.4769945","48.82504306842385","3.402","3.5","3","124"
"72062.67284210536","2019-11-25T11:19:08.011Z","23.0559896","72.4769942","48.80904306842385","3.433","3.41","3","124"
"72117.48","2019-11-25T11:19:08.064Z","23.0559878","72.4769938","48.82904306842385","3.522","3.44","3","124"
"72172.66444444444","2019-11-25T11:19:08.119Z","23.055986","72.4769932","48.82604306842385","3.574","3.53","3","124"
"72227.84888888888","2019-11-25T11:19:08.174Z","23.055984","72.4769927","48.80904306842385","3.663","3.58","3","124"
"72283.03333333333","2019-11-25T11:19:08.229Z","23.0559821","72.4769925","48.82304306842385","3.719","3.67","3","124"
"72338.21777777777","2019-11-25T11:19:08.284Z","23.0559797","72.4769923","48.72804306842385","3.779","3.72","3","124"
"72393.40222222221","2019-11-25T11:19:08.339Z","23.0559779","72.4769919","48.69204306842385","3.705","3.78","3","124"
"72448.58666666666","2019-11-25T11:19:08.394Z","23.0559761","72.4769916","48.67604306842385","3.623","3.71","3","124"
"72503.7711111111","2019-11-25T11:19:08.449Z","23.0559743","72.4769914","48.66304306842385","3.563","3.62","3","124"
"72558.95555555554","2019-11-25T11:19:08.504Z","23.0559725","72.4769912","48.66104306842385","3.569","3.56","3","124"
"72614.13999999998","2019-11-25T11:19:08.559Z","23.0559707","72.476991","48.66604306842385","3.574","3.57","3","124"
"72669.32444444443","2019-11-25T11:19:08.614Z","23.0559689","72.4769907","48.672043068423854","3.619","3.58","3","124"
"72724.50888888887","2019-11-25T11:19:08.669Z","23.0559671","72.4769905","48.69404306842385","3.642","3.62","3","124"
"72779.69333333331","2019-11-25T11:19:08.724Z","23.0559654","72.4769902","48.72704306842385","3.62","3.64","3","124"
"72834.87777777776","2019-11-25T11:19:08.779Z","23.0559633","72.4769899","48.70904306842385","3.716","3.62","3","124"
"72890.0622222222","2019-11-25T11:19:08.834Z","23.055961","72.4769897","48.67504306842385","3.858","3.72","3","124"
"72945.24666666664","2019-11-25T11:19:08.889Z","23.0559593","72.4769897","48.71704306842385","3.791","3.86","3","124"
"73000.43111111109","2019-11-25T11:19:08.944Z","23.0559577","72.4769894","48.73804306842385","3.678","3.79","3","124"
"73055.61555555553","2019-11-25T11:19:08.999Z","23.0559562","72.4769892","48.78804306842385","3.634","3.68","3","124"
"73110.8","2019-11-25T11:19:09.054Z","23.0559545","72.476989","48.80804306842385","3.597","3.64","3","124"
"73165.83955555556","2019-11-25T11:19:09.109Z","23.0559531","72.476989","48.90504306842385","3.563","3.6","3","124"
"73220.87911111112","2019-11-25T11:19:09.164Z","23.0559513","72.4769887","48.90804306842385","3.562","3.57","3","124"
"73275.91866666668","2019-11-25T11:19:09.219Z","23.0559496","72.4769885","48.90604306842385","3.524","3.57","3","124"
"73330.95822222224","2019-11-25T11:19:09.274Z","23.0559477","72.4769881","48.89504306842385","3.595","3.53","3","124"
"73385.9977777778","2019-11-25T11:19:09.329Z","23.0559456","72.476988","48.86904306842385","3.677","3.6","3","124"
"73441.03733333336","2019-11-25T11:19:09.384Z","23.0559436","72.476988","48.85504306842385","3.709","3.68","3","124"
"73496.07688888891","2019-11-25T11:19:09.439Z","23.0559419","72.4769878","48.88704306842385","3.69","3.71","3","124"
"73551.11644444447","2019-11-25T11:19:09.494Z","23.0559402","72.4769875","48.885043068423855","3.62","3.69","3","124"
"73606.15600000003","2019-11-25T11:19:09.549Z","23.0559382","72.4769875","48.87104306842385","3.63","3.62","3","124"
"73661.19555555559","2019-11-25T11:19:09.604Z","23.0559363","72.4769873","48.89404306842385","3.675","3.63","3","124"
"73716.23511111115","2019-11-25T11:19:09.659Z","23.0559341","72.4769868","48.86804306842385","3.873","3.68","3","124"
"73771.27466666671","2019-11-25T11:19:09.714Z","23.0559318","72.4769866","48.82704306842385","3.922","3.88","3","124"
"73826.31422222227","2019-11-25T11:19:09.769Z","23.0559295","72.4769866","48.81304306842385","4.022","3.92","3","124"
"73881.35377777783","2019-11-25T11:19:09.824Z","23.0559275","72.4769864","48.80904306842385","3.998","4.02","3","124"
"73936.39333333338","2019-11-25T11:19:09.879Z","23.0559255","72.4769862","48.83004306842385","4","4","3","124"
"73991.43288888894","2019-11-25T11:19:09.934Z","23.0559237","72.4769861","48.84304306842385","3.888","4","3","124"
"74046.4724444445","2019-11-25T11:19:09.989Z","23.055922","72.4769859","48.84204306842385","3.773","3.89","3","124"
"74101.512","2019-11-25T11:19:10.044Z","23.0559199","72.4769857","48.77204306842385","3.753","3.78","3","124"
"74156.75866666668","2019-11-25T11:19:10.102Z","23.0559179","72.4769853","48.71204306842385","3.711","3.75","3","124"
"74212.00533333335","2019-11-25T11:19:10.160Z","23.055916","72.4769849","48.72004306842385","3.753","3.71","3","124"
"74267.25200000002","2019-11-25T11:19:10.218Z","23.0559136","72.4769846","48.68604306842385","3.913","3.75","3","124"
"74322.4986666667","2019-11-25T11:19:10.276Z","23.0559117","72.4769843","48.70404306842385","3.921","3.91","3","124"
"74377.74533333337","2019-11-25T11:19:10.334Z","23.0559097","72.4769842","48.71104306842385","3.884","3.92","3","124"
"74432.99200000004","2019-11-25T11:19:10.392Z","23.0559078","72.4769841","48.70004306842385","3.77","3.88","3","124"
"74488.23866666672","2019-11-25T11:19:10.450Z","23.0559059","72.476984","48.70504306842385","3.779","3.77","3","124"
"74543.48533333339","2019-11-25T11:19:10.508Z","23.055904","72.4769839","48.71504306842385","3.793","3.78","3","124"
"74598.73200000006","2019-11-25T11:19:10.566Z","23.055902","72.4769837","48.68604306842385","3.8","3.79","3","124"
"74653.97866666674","2019-11-25T11:19:10.624Z","23.0559","72.4769835","48.67404306842385","3.812","3.8","3","124"
"74709.22533333341","2019-11-25T11:19:10.682Z","23.0558981","72.4769835","48.67304306842385","3.771","3.81","3","124"
"74764.47200000008","2019-11-25T11:19:10.740Z","23.0558961","72.4769834","48.66104306842385","3.758","3.77","3","124"
"74819.71866666675","2019-11-25T11:19:10.798Z","23.0558943","72.4769834","48.65604306842385","3.712","3.76","3","124"
"74874.96533333343","2019-11-25T11:19:10.856Z","23.0558923","72.4769831","48.65104306842385","3.761","3.71","3","124"
"74930.2120000001","2019-11-25T11:19:10.914Z","23.0558901","72.4769827","48.632043068423854","3.896","3.76","3","124"
"74985.45866666677","2019-11-25T11:19:10.972Z","23.055888","72.4769826","48.59404306842385","3.92","3.9","3","124"
"75040.70533333345","2019-11-25T11:19:11.030Z","23.0558862","72.4769825","48.62204306842385","3.845","3.92","3","124"
"75095.952","2019-11-25T11:19:11.089Z","23.0558844","72.4769824","48.68004306842385","3.881","3.85","3","129"
"75150.17022222222","2019-11-25T11:19:11.144Z","23.0558824","72.4769821","48.64404306842385","3.878","3.88","3","129"
"75204.38844444444","2019-11-25T11:19:11.199Z","23.0558802","72.4769819","48.611043068423854","3.903","3.88","3","129"
"75258.60666666666","2019-11-25T11:19:11.254Z","23.0558782","72.4769817","48.60904306842385","3.937","3.9","3","129"
"75312.82488888888","2019-11-25T11:19:11.309Z","23.0558763","72.4769818","48.614043068423854","3.887","3.94","3","129"
"75367.0431111111","2019-11-25T11:19:11.364Z","23.0558745","72.4769816","48.62504306842385","3.803","3.89","3","129"
"75421.26133333331","2019-11-25T11:19:11.419Z","23.0558724","72.4769813","48.60004306842385","3.871","3.8","3","129"
"75475.47955555553","2019-11-25T11:19:11.474Z","23.0558705","72.476981","48.60904306842385","3.853","3.87","3","129"
"75529.69777777775","2019-11-25T11:19:11.529Z","23.0558686","72.4769808","48.632043068423854","3.919","3.85","3","129"
"75583.91599999997","2019-11-25T11:19:11.584Z","23.0558665","72.4769807","48.64204306842385","4.014","3.92","3","129"
"75638.13422222219","2019-11-25T11:19:11.639Z","23.0558643","72.4769807","48.60404306842385","3.972","4.01","3","129"
"75692.3524444444","2019-11-25T11:19:11.694Z","23.0558623","72.4769804","48.57804306842385","3.919","3.97","3","129"
"75746.57066666662","2019-11-25T11:19:11.749Z","23.0558603","72.4769802","48.55704306842385","3.909","3.92","3","129"
"75800.78888888884","2019-11-25T11:19:11.804Z","23.0558583","72.47698","48.54304306842385","3.942","3.91","3","129"
"75855.00711111106","2019-11-25T11:19:11.859Z","23.0558563","72.4769795","48.54204306842385","3.98","3.94","3","129"
"75909.22533333328","2019-11-25T11:19:11.914Z","23.0558541","72.4769791","48.53504306842385","4.08","3.98","3","129"
"75963.4435555555","2019-11-25T11:19:11.969Z","23.0558519","72.476979","48.54904306842385","4.114","4.08","3","129"
"76017.66177777771","2019-11-25T11:19:12.024Z","23.0558498","72.476979","48.60004306842385","4.195","4.11","3","129"
"76071.88","2019-11-25T11:19:12.079Z","23.0558476","72.4769789","48.58304306842385","4.173","4.2","3","129"
"76127.23031578948","2019-11-25T11:19:12.131Z","23.0558456","72.476979","48.59304306842385","4.119","4.17","3","129"
"76182.58063157895","2019-11-25T11:19:12.183Z","23.0558437","72.4769789","48.60504306842385","4.036","4.12","3","129"
"76237.93094736843","2019-11-25T11:19:12.235Z","23.0558419","72.4769788","48.58704306842385","3.925","4.04","3","129"
"76293.2812631579","2019-11-25T11:19:12.287Z","23.05584","72.4769786","48.56604306842385","3.88","3.93","3","129"
"76348.63157894737","2019-11-25T11:19:12.339Z","23.0558378","72.4769782","48.53004306842385","3.957","3.88","3","129"
"76403.98189473685","2019-11-25T11:19:12.391Z","23.0558358","72.4769778","48.50904306842385","3.963","3.96","3","129"
"76459.33221052632","2019-11-25T11:19:12.443Z","23.0558339","72.4769776","48.492043068423854","3.877","3.96","3","129"
"76514.6825263158","2019-11-25T11:19:12.495Z","23.0558323","72.4769774","48.54404306842385","3.812","3.88","3","129"
"76570.03284210527","2019-11-25T11:19:12.547Z","23.0558301","72.4769775","48.53404306842385","3.882","3.81","3","129"
"76625.38315789474","2019-11-25T11:19:12.600Z","23.0558276","72.4769778","48.52104306842385","4.047","3.88","3","129"
"76680.73347368422","2019-11-25T11:19:12.652Z","23.0558251","72.4769782","48.49704306842385","4.198","4.05","3","129"
"76736.08378947369","2019-11-25T11:19:12.704Z","23.0558227","72.4769785","48.483043068423854","4.267","4.2","3","129"
"76791.43410526316","2019-11-25T11:19:12.756Z","23.0558201","72.4769787","48.47504306842385","4.419","4.27","3","129"
"76846.78442105264","2019-11-25T11:19:12.808Z","23.055818","72.4769787","48.501043068423854","4.436","4.42","3","129"
"76902.13473684211","2019-11-25T11:19:12.860Z","23.055816","72.4769784","48.52904306842385","4.426","4.44","3","129"
"76957.48505263159","2019-11-25T11:19:12.912Z","23.0558139","72.4769783","48.49704306842385","4.379","4.43","3","129"
"77012.83536842106","2019-11-25T11:19:12.964Z","23.0558118","72.476978","48.510043068423855","4.392","4.38","3","129"
"77068.18568421053","2019-11-25T11:19:13.016Z","23.05581","72.4769778","48.547043068423854","4.273","4.39","3","129"
"77123.536","2019-11-25T11:19:13.069Z","23.0558082","72.4769779","48.547043068423854","4.076","4.27","3","129"
"77178.62964705881","2019-11-25T11:19:13.127Z","23.0558063","72.4769778","48.48804306842385","3.927","4.08","3","129"
"77233.72329411763","2019-11-25T11:19:13.185Z","23.0558044","72.4769778","48.53004306842385","3.958","3.93","3","129"
"77288.81694117645","2019-11-25T11:19:13.243Z","23.0558026","72.4769775","48.51104306842385","3.898","3.96","3","129"
"77343.91058823527","2019-11-25T11:19:13.301Z","23.0558007","72.4769773","48.53204306842385","3.95","3.9","3","129"
"77399.0042352941","2019-11-25T11:19:13.360Z","23.0557987","72.4769773","48.53704306842385","3.931","3.95","3","129"
"77454.09788235291","2019-11-25T11:19:13.418Z","23.0557965","72.4769776","48.492043068423854","3.917","3.93","3","129"
"77509.19152941174","2019-11-25T11:19:13.476Z","23.0557945","72.4769777","48.45104306842385","3.832","3.92","3","129"
"77564.28517647056","2019-11-25T11:19:13.534Z","23.0557926","72.4769777","48.45404306842385","3.843","3.83","3","129"
"77619.37882352938","2019-11-25T11:19:13.593Z","23.0557906","72.4769779","48.42004306842385","3.789","3.84","3","129"
"77674.4724705882","2019-11-25T11:19:13.651Z","23.0557887","72.4769779","48.42504306842385","3.798","3.79","3","129"
"77729.56611764702","2019-11-25T11:19:13.709Z","23.0557867","72.4769779","48.41704306842385","3.82","3.8","3","129"
"77784.65976470584","2019-11-25T11:19:13.767Z","23.0557846","72.4769778","48.370043068423854","3.845","3.82","3","129"
"77839.75341176466","2019-11-25T11:19:13.826Z","23.0557824","72.476978","48.33504306842385","3.907","3.85","3","129"
"77894.84705882348","2019-11-25T11:19:13.884Z","23.0557807","72.4769779","48.35304306842385","3.777","3.91","3","129"
"77949.9407058823","2019-11-25T11:19:13.942Z","23.0557788","72.4769778","48.358043068423854","3.817","3.78","3","129"
"78005.03435294112","2019-11-25T11:19:14.000Z","23.0557767","72.4769778","48.35704306842385","3.882","3.82","3","129"
"78060.128","2019-11-25T11:19:14.059Z","23.0557748","72.4769778","48.37804306842385","3.883","3.88","3","137"
"78114.94189473684","2019-11-25T11:19:14.111Z","23.0557729","72.4769776","48.373043068423854","3.845","3.88","3","137"
"78169.75578947368","2019-11-25T11:19:14.163Z","23.055771","72.4769775","48.379043068423854","3.849","3.85","3","137"
"78224.56968421052","2019-11-25T11:19:14.215Z","23.0557694","72.4769774","48.43004306842385","3.784","3.85","3","137"
"78279.38357894737","2019-11-25T11:19:14.267Z","23.0557675","72.4769771","48.39804306842385","3.744","3.78","3","137"
"78334.19747368421","2019-11-25T11:19:14.319Z","23.0557656","72.4769769","48.39004306842385","3.767","3.74","3","137"
"78389.01136842105","2019-11-25T11:19:14.371Z","23.0557638","72.476977","48.40004306842385","3.741","3.77","3","137"
"78443.8252631579","2019-11-25T11:19:14.423Z","23.0557621","72.4769768","48.43104306842385","3.695","3.74","3","137"
"78498.63915789474","2019-11-25T11:19:14.475Z","23.0557603","72.4769767","48.44104306842385","3.721","3.7","3","137"
"78553.45305263158","2019-11-25T11:19:14.527Z","23.0557583","72.4769767","48.43504306842385","3.78","3.72","3","137"
"78608.26694736842","2019-11-25T11:19:14.580Z","23.0557565","72.4769766","48.45904306842385","3.799","3.78","3","137"
"78663.08084210526","2019-11-25T11:19:14.632Z","23.0557544","72.4769765","48.43004306842385","3.827","3.8","3","137"
"78717.8947368421","2019-11-25T11:19:14.684Z","23.0557527","72.4769763","48.42704306842385","3.757","3.83","3","137"
"78772.70863157895","2019-11-25T11:19:14.736Z","23.055751","72.476976","48.44904306842385","3.723","3.76","3","137"
"78827.52252631579","2019-11-25T11:19:14.788Z","23.055749","72.4769759","48.46304306842385","3.806","3.72","3","137"
"78882.33642105263","2019-11-25T11:19:14.840Z","23.0557473","72.4769757","48.47004306842385","3.735","3.81","3","137"
"78937.15031578948","2019-11-25T11:19:14.892Z","23.0557453","72.4769756","48.46404306842385","3.778","3.74","3","137"
"78991.96421052632","2019-11-25T11:19:14.944Z","23.0557435","72.4769754","48.53204306842385","3.858","3.78","3","137"
"79046.77810526316","2019-11-25T11:19:14.996Z","23.0557418","72.4769752","48.56904306842385","3.855","3.86","3","137"
"79101.592","2019-11-25T11:19:15.049Z","23.0557401","72.4769751","48.61804306842385","3.807","3.86","3","137"
"79156.58444444445","2019-11-25T11:19:15.104Z","23.055739","72.4769752","48.78704306842385","3.693","3.81","3","137"
"79211.5768888889","2019-11-25T11:19:15.159Z","23.0557373","72.4769752","48.83004306842385","3.655","3.7","3","137"
"79266.56933333335","2019-11-25T11:19:15.214Z","23.0557358","72.476975","48.91804306842385","3.715","3.66","3","137"
"79321.5617777778","2019-11-25T11:19:15.269Z","23.0557343","72.476975","49.01404306842385","3.685","3.73","3","137"
"79376.55422222224","2019-11-25T11:19:15.324Z","23.0557329","72.476975","49.117043068423854","3.639","3.7","3","137"
"79431.54666666669","2019-11-25T11:19:15.379Z","23.055731","72.4769749","49.114043068423854","3.651","3.66","3","137"
"79486.53911111114","2019-11-25T11:19:15.434Z","23.055729","72.476975","49.10104306842385","3.714","3.67","3","137"
"79541.53155555559","2019-11-25T11:19:15.489Z","23.0557262","72.4769754","48.96604306842385","3.901","3.73","3","137"
"79596.52400000003","2019-11-25T11:19:15.544Z","23.0557241","72.4769754","48.93104306842385","3.89","3.91","3","137"
"79651.51644444448","2019-11-25T11:19:15.599Z","23.0557225","72.4769749","48.96104306842385","3.798","3.9","3","137"
"79706.50888888893","2019-11-25T11:19:15.654Z","23.0557207","72.4769749","48.97204306842385","3.758","3.81","3","137"
"79761.50133333338","2019-11-25T11:19:15.709Z","23.0557188","72.4769747","48.99104306842385","3.806","3.77","3","137"
"79816.49377777783","2019-11-25T11:19:15.764Z","23.0557168","72.4769745","48.97204306842385","3.816","3.82","3","137"
"79871.48622222227","2019-11-25T11:19:15.819Z","23.0557146","72.4769744","48.94404306842385","3.855","3.83","3","137"
"79926.47866666672","2019-11-25T11:19:15.874Z","23.0557126","72.4769742","48.93104306842385","3.869","3.87","3","137"
"79981.47111111117","2019-11-25T11:19:15.929Z","23.0557106","72.4769741","48.92404306842385","3.898","3.88","3","137"
"80036.46355555562","2019-11-25T11:19:15.984Z","23.0557087","72.4769741","48.93104306842385","3.829","3.91","3","137"
"80091.456","2019-11-25T11:19:16.039Z","23.0557069","72.4769743","48.93704306842385","3.761","3.84","3","174"
"80146.54577777778","2019-11-25T11:19:16.097Z","23.0557049","72.4769746","48.922043068423854","3.716","3.77","3","174"
"80201.63555555555","2019-11-25T11:19:16.155Z","23.0557029","72.4769744","48.91704306842385","3.758","3.72","3","174"
"80256.72533333332","2019-11-25T11:19:16.213Z","23.0557011","72.4769744","48.93504306842385","3.728","3.77","3","174"
"80311.8151111111","2019-11-25T11:19:16.271Z","23.0556992","72.4769743","48.94804306842385","3.745","3.74","3","174"
"80366.90488888886","2019-11-25T11:19:16.329Z","23.0556972","72.4769743","48.98004306842385","3.847","3.75","3","174"
"80421.99466666664","2019-11-25T11:19:16.387Z","23.0556953","72.4769743","49.00904306842385","3.831","3.86","3","174"
"80477.08444444441","2019-11-25T11:19:16.445Z","23.0556934","72.4769745","48.983043068423854","3.756","3.84","3","174"
"80532.17422222218","2019-11-25T11:19:16.503Z","23.0556914","72.4769745","48.986043068423854","3.796","3.76","3","174"
"80587.26399999995","2019-11-25T11:19:16.561Z","23.0556893","72.4769747","49.02404306842385","3.945","3.8","3","174"
"80642.35377777772","2019-11-25T11:19:16.619Z","23.0556877","72.4769745","49.07204306842385","3.802","3.95","3","174"
"80697.4435555555","2019-11-25T11:19:16.677Z","23.0556861","72.4769746","49.14704306842385","3.75","3.81","3","174"
"80752.53333333327","2019-11-25T11:19:16.735Z","23.0556844","72.4769748","49.19304306842385","3.692","3.76","3","174"
"80807.62311111104","2019-11-25T11:19:16.793Z","23.0556828","72.4769749","49.23404306842385","3.571","3.71","3","174"
"80862.71288888881","2019-11-25T11:19:16.851Z","23.055681","72.4769751","49.27904306842385","3.617","3.59","3","174"
"80917.80266666658","2019-11-25T11:19:16.909Z","23.0556792","72.4769751","49.33404306842385","3.664","3.64","3","174"
"80972.89244444435","2019-11-25T11:19:16.967Z","23.0556772","72.4769754","49.34204306842385","3.698","3.68","3","174"
"81027.98222222213","2019-11-25T11:19:17.025Z","23.0556752","72.4769752","49.34404306842385","3.761","3.72","3","174"
"81083.072","2019-11-25T11:19:17.084Z","23.0556732","72.4769752","49.31404306842385","3.713","3.78","3","174"
"81137.73431578948","2019-11-25T11:19:17.136Z","23.0556711","72.4769753","49.28604306842385","3.739","3.73","3","174"
"81192.39663157896","2019-11-25T11:19:17.188Z","23.0556691","72.4769755","49.27804306842385","3.768","3.76","3","174"
"81247.05894736844","2019-11-25T11:19:17.240Z","23.0556671","72.4769757","49.25004306842385","3.76","3.78","3","174"
"81301.72126315792","2019-11-25T11:19:17.292Z","23.0556649","72.4769758","49.18604306842385","3.759","3.77","3","174"
"81356.3835789474","2019-11-25T11:19:17.344Z","23.0556631","72.4769758","49.18904306842385","3.693","3.77","3","174"
"81411.04589473688","2019-11-25T11:19:17.396Z","23.0556612","72.4769758","49.17404306842385","3.692","3.7","3","174"
"81465.70821052635","2019-11-25T11:19:17.448Z","23.0556594","72.4769757","49.19004306842385","3.699","3.7","3","174"
"81520.37052631583","2019-11-25T11:19:17.500Z","23.0556577","72.476976","49.26904306842385","3.744","3.71","3","174"
"81575.03284210531","2019-11-25T11:19:17.552Z","23.0556558","72.476976","49.260043068423855","3.755","3.76","3","174"
"81629.69515789479","2019-11-25T11:19:17.605Z","23.0556539","72.476976","49.257043068423854","3.702","3.77","3","174"
"81684.35747368427","2019-11-25T11:19:17.657Z","23.0556519","72.476976","49.23204306842385","3.746","3.72","3","174"
"81739.01978947375","2019-11-25T11:19:17.709Z","23.05565","72.476976","49.23204306842385","3.72","3.76","3","174"
"81793.68210526323","2019-11-25T11:19:17.761Z","23.0556482","72.4769761","49.233043068423854","3.715","3.73","3","174"
"81848.34442105271","2019-11-25T11:19:17.813Z","23.0556466","72.4769761","49.21504306842385","3.514","3.73","3","174"
"81903.00673684219","2019-11-25T11:19:17.865Z","23.0556448","72.4769761","49.20904306842385","3.531","3.52","3","174"
"81957.66905263167","2019-11-25T11:19:17.917Z","23.055643","72.4769758","49.19104306842385","3.57","3.54","3","174"
"82012.33136842115","2019-11-25T11:19:17.969Z","23.0556407","72.4769756","49.11804306842385","3.677","3.58","3","174"
"82066.99368421063","2019-11-25T11:19:18.021Z","23.0556384","72.4769755","49.07004306842385","3.804","3.68","3","174"
"82121.656","2019-11-25T11:19:18.074Z","23.0556365","72.4769756","49.06704306842385","3.824","3.81","3","174"
"82177.0414117647","2019-11-25T11:19:18.132Z","23.0556346","72.476976","49.02304306842385","3.739","3.83","3","174"
"82232.4268235294","2019-11-25T11:19:18.190Z","23.0556328","72.4769759","49.00904306842385","3.659","3.74","3","174"
"82287.8122352941","2019-11-25T11:19:18.248Z","23.055631","72.4769761","48.99004306842385","3.664","3.66","3","174"
"82343.1976470588","2019-11-25T11:19:18.306Z","23.0556294","72.4769762","49.01804306842385","3.606","3.67","3","174"
"82398.5830588235","2019-11-25T11:19:18.365Z","23.0556278","72.4769763","49.01204306842385","3.492","3.61","3","174"
"82453.9684705882","2019-11-25T11:19:18.423Z","23.0556262","72.4769762","49.01804306842385","3.43","3.5","3","174"
"82509.3538823529","2019-11-25T11:19:18.481Z","23.0556244","72.476976","49.001043068423854","3.477","3.44","3","174"
"82564.7392941176","2019-11-25T11:19:18.539Z","23.0556225","72.476976","49.047043068423854","3.661","3.48","3","174"
"82620.12470588229","2019-11-25T11:19:18.598Z","23.0556205","72.4769761","49.05104306842385","3.706","3.67","3","174"
"82675.51011764699","2019-11-25T11:19:18.656Z","23.0556189","72.4769763","49.07604306842385","3.592","3.71","3","174"
"82730.89552941169","2019-11-25T11:19:18.714Z","23.0556172","72.4769764","49.09604306842385","3.535","3.6","3","174"
"82786.28094117639","2019-11-25T11:19:18.772Z","23.0556158","72.4769764","49.13804306842385","3.413","3.54","3","174"
"82841.66635294109","2019-11-25T11:19:18.831Z","23.0556143","72.4769765","49.19904306842385","3.399","3.42","3","174"
"82897.05176470579","2019-11-25T11:19:18.889Z","23.0556131","72.4769766","49.32104306842385","3.382","3.41","3","174"
"82952.43717647048","2019-11-25T11:19:18.947Z","23.0556117","72.4769766","49.376043068423854","3.266","3.4","3","174"
"83007.82258823518","2019-11-25T11:19:19.005Z","23.0556101","72.4769766","49.37404306842385","3.257","3.28","3","174"
"83063.208","2019-11-25T11:19:19.064Z","23.0556082","72.4769768","49.34904306842385","3.313","3.27","3","174"
"83118.32505263158","2019-11-25T11:19:19.116Z","23.0556063","72.4769767","49.37104306842385","3.459","3.33","3","174"
